"st_fips","state","variable","estimate","moe","year","sex","marital_status","age"
"28","Mississippi","B12002_012",12344,2166,2023,"M","Never Married","50-54"
"28","Mississippi","B12002_013",11711,1611,2023,"M","Never Married","55-59"
"28","Mississippi","B12002_014",12202,2088,2023,"M","Never Married","60-64"
"28","Mississippi","B12002_015",11132,1518,2023,"M","Never Married","65-74"
"28","Mississippi","B12002_016",2356,656,2023,"M","Never Married","75-84"
"28","Mississippi","B12002_017",894,536,2023,"M","Never Married","85+"
"28","Mississippi","B12002_020",0,222,2023,"M","Married","15-17"
"28","Mississippi","B12002_021",102,139,2023,"M","Married","18-19"
"28","Mississippi","B12002_022",7292,1625,2023,"M","Married","20-24"
"28","Mississippi","B12002_023",27251,2692,2023,"M","Married","25-29"
"28","Mississippi","B12002_024",32957,2832,2023,"M","Married","30-34"
"28","Mississippi","B12002_025",46703,3612,2023,"M","Married","35-39"
"28","Mississippi","B12002_026",54199,4118,2023,"M","Married","40-44"
"28","Mississippi","B12002_027",52182,2749,2023,"M","Married","45-49"
"28","Mississippi","B12002_028",51882,2842,2023,"M","Married","50-54"
"28","Mississippi","B12002_029",46963,3282,2023,"M","Married","55-59"
"28","Mississippi","B12002_030",58056,3472,2023,"M","Married","60-64"
"28","Mississippi","B12002_031",90833,3129,2023,"M","Married","65-74"
"28","Mississippi","B12002_032",43563,2171,2023,"M","Married","75-84"
"28","Mississippi","B12002_033",7274,1189,2023,"M","Married","85+"
"28","Mississippi","B12002_036",96,133,2023,"M","Separated","15-17"
"28","Mississippi","B12002_037",0,222,2023,"M","Separated","18-19"
"28","Mississippi","B12002_038",660,628,2023,"M","Separated","20-24"
"28","Mississippi","B12002_039",414,331,2023,"M","Separated","25-29"
"28","Mississippi","B12002_040",2159,996,2023,"M","Separated","30-34"
"28","Mississippi","B12002_041",1052,554,2023,"M","Separated","35-39"
"28","Mississippi","B12002_042",3310,1254,2023,"M","Separated","40-44"
"28","Mississippi","B12002_043",1706,907,2023,"M","Separated","45-49"
"28","Mississippi","B12002_044",2574,928,2023,"M","Separated","50-54"
"28","Mississippi","B12002_045",3063,876,2023,"M","Separated","55-59"
"28","Mississippi","B12002_046",2567,794,2023,"M","Separated","60-64"
"28","Mississippi","B12002_047",3099,937,2023,"M","Separated","65-74"
"28","Mississippi","B12002_048",768,361,2023,"M","Separated","75-84"
"28","Mississippi","B12002_049",476,416,2023,"M","Separated","85+"
"28","Mississippi","B12002_066",0,222,2023,"M","Widowed","15-17"
"28","Mississippi","B12002_067",0,222,2023,"M","Widowed","18-19"
"28","Mississippi","B12002_068",1071,1050,2023,"M","Widowed","20-24"
"28","Mississippi","B12002_069",139,236,2023,"M","Widowed","25-29"
"28","Mississippi","B12002_070",14,29,2023,"M","Widowed","30-34"
"28","Mississippi","B12002_071",819,520,2023,"M","Widowed","35-39"
"28","Mississippi","B12002_072",414,238,2023,"M","Widowed","40-44"
"28","Mississippi","B12002_073",477,333,2023,"M","Widowed","45-49"
"28","Mississippi","B12002_074",857,608,2023,"M","Widowed","50-54"
"28","Mississippi","B12002_075",2017,815,2023,"M","Widowed","55-59"
"28","Mississippi","B12002_076",2955,996,2023,"M","Widowed","60-64"
"28","Mississippi","B12002_077",13490,1790,2023,"M","Widowed","65-74"
"28","Mississippi","B12002_078",10804,1480,2023,"M","Widowed","75-84"
"28","Mississippi","B12002_079",6636,1299,2023,"M","Widowed","85+"
"28","Mississippi","B12002_081",0,222,2023,"M","Divorced","15-17"
"28","Mississippi","B12002_082",0,222,2023,"M","Divorced","18-19"
"28","Mississippi","B12002_083",298,291,2023,"M","Divorced","20-24"
"28","Mississippi","B12002_084",2443,1106,2023,"M","Divorced","25-29"
"28","Mississippi","B12002_085",5836,1967,2023,"M","Divorced","30-34"
"28","Mississippi","B12002_086",8295,2058,2023,"M","Divorced","35-39"
"28","Mississippi","B12002_087",9721,1926,2023,"M","Divorced","40-44"
"28","Mississippi","B12002_088",14330,1953,2023,"M","Divorced","45-49"
"28","Mississippi","B12002_089",15608,2189,2023,"M","Divorced","50-54"
"28","Mississippi","B12002_090",16668,2454,2023,"M","Divorced","55-59"
"28","Mississippi","B12002_091",15336,2137,2023,"M","Divorced","60-64"
"28","Mississippi","B12002_092",23328,2289,2023,"M","Divorced","65-74"
"28","Mississippi","B12002_093",6969,1250,2023,"M","Divorced","75-84"
"28","Mississippi","B12002_094",1659,744,2023,"M","Divorced","85+"
"28","Mississippi","B12002_097",62431,3047,2023,"F","Never Married","15-17"
"28","Mississippi","B12002_098",40787,3150,2023,"F","Never Married","18-19"
"28","Mississippi","B12002_099",78607,4642,2023,"F","Never Married","20-24"
"28","Mississippi","B12002_100",55702,4182,2023,"F","Never Married","25-29"
"28","Mississippi","B12002_101",31888,3409,2023,"F","Never Married","30-34"
"28","Mississippi","B12002_102",31645,3924,2023,"F","Never Married","35-39"
"28","Mississippi","B12002_103",23590,3042,2023,"F","Never Married","40-44"
"28","Mississippi","B12002_104",18563,2737,2023,"F","Never Married","45-49"
"28","Mississippi","B12002_105",9887,1697,2023,"F","Never Married","50-54"
"28","Mississippi","B12002_106",10704,1749,2023,"F","Never Married","55-59"
"28","Mississippi","B12002_107",9536,1549,2023,"F","Never Married","60-64"
"28","Mississippi","B12002_108",10834,1458,2023,"F","Never Married","65-74"
"28","Mississippi","B12002_109",3170,780,2023,"F","Never Married","75-84"
"28","Mississippi","B12002_110",1916,569,2023,"F","Never Married","85+"
"28","Mississippi","B12002_113",0,222,2023,"F","Married","15-17"
"28","Mississippi","B12002_114",525,393,2023,"F","Married","18-19"
"28","Mississippi","B12002_115",12204,1825,2023,"F","Married","20-24"
"28","Mississippi","B12002_116",28248,2797,2023,"F","Married","25-29"
"28","Mississippi","B12002_117",43427,3608,2023,"F","Married","30-34"
"28","Mississippi","B12002_118",45061,3860,2023,"F","Married","35-39"
"28","Mississippi","B12002_119",60457,4488,2023,"F","Married","40-44"
"28","Mississippi","B12002_120",49581,3619,2023,"F","Married","45-49"
"28","Mississippi","B12002_121",53346,2873,2023,"F","Married","50-54"
"28","Mississippi","B12002_122",46916,2753,2023,"F","Married","55-59"
"28","Mississippi","B12002_123",56245,3051,2023,"F","Married","60-64"
"28","Mississippi","B12002_124",81483,3383,2023,"F","Married","65-74"
"28","Mississippi","B12002_125",31754,2270,2023,"F","Married","75-84"
"28","Mississippi","B12002_126",4138,967,2023,"F","Married","85+"
"28","Mississippi","B12002_129",0,222,2023,"F","Separated","15-17"
"28","Mississippi","B12002_130",0,222,2023,"F","Separated","18-19"
"28","Mississippi","B12002_131",312,437,2023,"F","Separated","20-24"
"28","Mississippi","B12002_132",1761,1031,2023,"F","Separated","25-29"
"28","Mississippi","B12002_133",3673,1188,2023,"F","Separated","30-34"
"28","Mississippi","B12002_134",3262,1599,2023,"F","Separated","35-39"
"28","Mississippi","B12002_135",3530,1185,2023,"F","Separated","40-44"
"28","Mississippi","B12002_136",2966,912,2023,"F","Separated","45-49"
"28","Mississippi","B12002_137",4349,1340,2023,"F","Separated","50-54"
"28","Mississippi","B12002_138",4294,1226,2023,"F","Separated","55-59"
"28","Mississippi","B12002_139",3041,789,2023,"F","Separated","60-64"
"28","Mississippi","B12002_140",3907,1033,2023,"F","Separated","65-74"
"28","Mississippi","B12002_141",374,214,2023,"F","Separated","75-84"
"28","Mississippi","B12002_142",89,111,2023,"F","Separated","85+"
"28","Mississippi","B12002_159",0,222,2023,"F","Widowed","15-17"
"28","Mississippi","B12002_160",0,222,2023,"F","Widowed","18-19"
"28","Mississippi","B12002_161",227,266,2023,"F","Widowed","20-24"
"28","Mississippi","B12002_162",10,23,2023,"F","Widowed","25-29"
"28","Mississippi","B12002_163",1091,586,2023,"F","Widowed","30-34"
"28","Mississippi","B12002_164",1239,674,2023,"F","Widowed","35-39"
"28","Mississippi","B12002_165",2880,1382,2023,"F","Widowed","40-44"
"28","Mississippi","B12002_166",2835,1138,2023,"F","Widowed","45-49"
"28","Mississippi","B12002_167",3749,1054,2023,"F","Widowed","50-54"
"28","Mississippi","B12002_168",6507,1413,2023,"F","Widowed","55-59"
"28","Mississippi","B12002_169",12670,1972,2023,"F","Widowed","60-64"
"28","Mississippi","B12002_170",36488,2556,2023,"F","Widowed","65-74"
"28","Mississippi","B12002_171",40589,2509,2023,"F","Widowed","75-84"
"28","Mississippi","B12002_172",20568,1760,2023,"F","Widowed","85+"
"28","Mississippi","B12002_174",0,222,2023,"F","Divorced","15-17"
"28","Mississippi","B12002_175",0,222,2023,"F","Divorced","18-19"
"28","Mississippi","B12002_176",420,336,2023,"F","Divorced","20-24"
"28","Mississippi","B12002_177",4445,1215,2023,"F","Divorced","25-29"
"28","Mississippi","B12002_178",9367,1830,2023,"F","Divorced","30-34"
"28","Mississippi","B12002_179",10296,1976,2023,"F","Divorced","35-39"
"28","Mississippi","B12002_180",15409,2666,2023,"F","Divorced","40-44"
"28","Mississippi","B12002_181",17164,2599,2023,"F","Divorced","45-49"
"28","Mississippi","B12002_182",17831,2156,2023,"F","Divorced","50-54"
"28","Mississippi","B12002_183",17070,2119,2023,"F","Divorced","55-59"
"28","Mississippi","B12002_184",19112,2098,2023,"F","Divorced","60-64"
"28","Mississippi","B12002_185",32457,2489,2023,"F","Divorced","65-74"
"28","Mississippi","B12002_186",12924,1548,2023,"F","Divorced","75-84"
"28","Mississippi","B12002_187",2707,715,2023,"F","Divorced","85+"
"29","Missouri","B12002_004",126219,2287,2011,"M","Never Married","15-17"
"29","Missouri","B12002_005",87091,2487,2011,"M","Never Married","18-19"
"29","Missouri","B12002_006",183462,3924,2011,"M","Never Married","20-24"
"29","Missouri","B12002_007",125926,4236,2011,"M","Never Married","25-29"
"29","Missouri","B12002_008",66667,3893,2011,"M","Never Married","30-34"
"29","Missouri","B12002_009",45681,3782,2011,"M","Never Married","35-39"
"29","Missouri","B12002_010",32284,2529,2011,"M","Never Married","40-44"
"29","Missouri","B12002_011",33329,2784,2011,"M","Never Married","45-49"
"29","Missouri","B12002_012",26048,2159,2011,"M","Never Married","50-54"
"29","Missouri","B12002_013",16001,1841,2011,"M","Never Married","55-59"
"29","Missouri","B12002_014",11724,1764,2011,"M","Never Married","60-64"
"29","Missouri","B12002_015",8662,1141,2011,"M","Never Married","65-74"
"29","Missouri","B12002_016",3695,767,2011,"M","Never Married","75-84"
"29","Missouri","B12002_017",702,370,2011,"M","Never Married","85+"
"29","Missouri","B12002_020",19,35,2011,"M","Married","15-17"
"29","Missouri","B12002_021",438,280,2011,"M","Married","18-19"
"29","Missouri","B12002_022",16441,2380,2011,"M","Married","20-24"
"29","Missouri","B12002_023",59740,3399,2011,"M","Married","25-29"
"29","Missouri","B12002_024",98647,3752,2011,"M","Married","30-34"
"29","Missouri","B12002_025",103779,4509,2011,"M","Married","35-39"
"29","Missouri","B12002_026",113219,4552,2011,"M","Married","40-44"
"29","Missouri","B12002_027",129284,4423,2011,"M","Married","45-49"
"29","Missouri","B12002_028",140511,3799,2011,"M","Married","50-54"
"29","Missouri","B12002_029",128649,4449,2011,"M","Married","55-59"
"29","Missouri","B12002_030",120300,4378,2011,"M","Married","60-64"
"29","Missouri","B12002_031",157145,3005,2011,"M","Married","65-74"
"29","Missouri","B12002_032",79494,2723,2011,"M","Married","75-84"
"29","Missouri","B12002_033",21398,2000,2011,"M","Married","85+"
"29","Missouri","B12002_036",29,56,2011,"M","Separated","15-17"
"29","Missouri","B12002_037",0,184,2011,"M","Separated","18-19"
"29","Missouri","B12002_038",2100,1111,2011,"M","Separated","20-24"
"29","Missouri","B12002_039",2439,913,2011,"M","Separated","25-29"
"29","Missouri","B12002_040",4316,958,2011,"M","Separated","30-34"
"29","Missouri","B12002_041",4575,790,2011,"M","Separated","35-39"
"29","Missouri","B12002_042",5816,1546,2011,"M","Separated","40-44"
"29","Missouri","B12002_043",4968,1140,2011,"M","Separated","45-49"
"29","Missouri","B12002_044",5074,1020,2011,"M","Separated","50-54"
"29","Missouri","B12002_045",4537,1160,2011,"M","Separated","55-59"
"29","Missouri","B12002_046",2721,841,2011,"M","Separated","60-64"
"29","Missouri","B12002_047",2224,750,2011,"M","Separated","65-74"
"29","Missouri","B12002_048",1275,561,2011,"M","Separated","75-84"
"29","Missouri","B12002_049",227,210,2011,"M","Separated","85+"
"29","Missouri","B12002_066",20,34,2011,"M","Widowed","15-17"
"29","Missouri","B12002_067",41,75,2011,"M","Widowed","18-19"
"29","Missouri","B12002_068",14,26,2011,"M","Widowed","20-24"
"29","Missouri","B12002_069",174,200,2011,"M","Widowed","25-29"
"29","Missouri","B12002_070",431,286,2011,"M","Widowed","30-34"
"29","Missouri","B12002_071",493,425,2011,"M","Widowed","35-39"
"29","Missouri","B12002_072",397,244,2011,"M","Widowed","40-44"
"29","Missouri","B12002_073",1997,773,2011,"M","Widowed","45-49"
"29","Missouri","B12002_074",2486,827,2011,"M","Widowed","50-54"
"29","Missouri","B12002_075",4261,1067,2011,"M","Widowed","55-59"
"29","Missouri","B12002_076",4778,1042,2011,"M","Widowed","60-64"
"29","Missouri","B12002_077",15801,1920,2011,"M","Widowed","65-74"
"29","Missouri","B12002_078",16207,1584,2011,"M","Widowed","75-84"
"29","Missouri","B12002_079",14875,1446,2011,"M","Widowed","85+"
"29","Missouri","B12002_081",313,412,2011,"M","Divorced","15-17"
"29","Missouri","B12002_082",0,184,2011,"M","Divorced","18-19"
"29","Missouri","B12002_083",2003,620,2011,"M","Divorced","20-24"
"29","Missouri","B12002_084",9285,1902,2011,"M","Divorced","25-29"
"29","Missouri","B12002_085",15434,2171,2011,"M","Divorced","30-34"
"29","Missouri","B12002_086",23671,2291,2011,"M","Divorced","35-39"
"29","Missouri","B12002_087",27501,2610,2011,"M","Divorced","40-44"
"29","Missouri","B12002_088",35593,2931,2011,"M","Divorced","45-49"
"29","Missouri","B12002_089",44352,2713,2011,"M","Divorced","50-54"
"29","Missouri","B12002_090",35131,2850,2011,"M","Divorced","55-59"
"29","Missouri","B12002_091",28192,2504,2011,"M","Divorced","60-64"
"29","Missouri","B12002_092",27027,2221,2011,"M","Divorced","65-74"
"29","Missouri","B12002_093",9834,1367,2011,"M","Divorced","75-84"
"29","Missouri","B12002_094",1867,709,2011,"M","Divorced","85+"
"29","Missouri","B12002_097",117009,1851,2011,"F","Never Married","15-17"
"29","Missouri","B12002_098",83722,2357,2011,"F","Never Married","18-19"
"29","Missouri","B12002_099",168383,3540,2011,"F","Never Married","20-24"
"29","Missouri","B12002_100",94905,4160,2011,"F","Never Married","25-29"
"29","Missouri","B12002_101",50203,3650,2011,"F","Never Married","30-34"
"29","Missouri","B12002_102",31072,3001,2011,"F","Never Married","35-39"
"29","Missouri","B12002_103",26683,2630,2011,"F","Never Married","40-44"
"29","Missouri","B12002_104",23929,2171,2011,"F","Never Married","45-49"
"29","Missouri","B12002_105",23001,2307,2011,"F","Never Married","50-54"
"29","Missouri","B12002_106",16011,1911,2011,"F","Never Married","55-59"
"29","Missouri","B12002_107",8835,1253,2011,"F","Never Married","60-64"
"29","Missouri","B12002_108",8598,1371,2011,"F","Never Married","65-74"
"29","Missouri","B12002_109",4338,843,2011,"F","Never Married","75-84"
"29","Missouri","B12002_110",2403,773,2011,"F","Never Married","85+"
"29","Missouri","B12002_113",142,157,2011,"F","Married","15-17"
"29","Missouri","B12002_114",1309,444,2011,"F","Married","18-19"
"29","Missouri","B12002_115",28437,2941,2011,"F","Married","20-24"
"29","Missouri","B12002_116",81741,3853,2011,"F","Married","25-29"
"29","Missouri","B12002_117",107252,4128,2011,"F","Married","30-34"
"29","Missouri","B12002_118",111407,5447,2011,"F","Married","35-39"
"29","Missouri","B12002_119",113447,4091,2011,"F","Married","40-44"
"29","Missouri","B12002_120",129128,3986,2011,"F","Married","45-49"
"29","Missouri","B12002_121",139417,3136,2011,"F","Married","50-54"
"29","Missouri","B12002_122",129228,4690,2011,"F","Married","55-59"
"29","Missouri","B12002_123",114004,4709,2011,"F","Married","60-64"
"29","Missouri","B12002_124",136790,3215,2011,"F","Married","65-74"
"29","Missouri","B12002_125",56240,3280,2011,"F","Married","75-84"
"29","Missouri","B12002_126",11320,1521,2011,"F","Married","85+"
"29","Missouri","B12002_129",0,184,2011,"F","Separated","15-17"
"29","Missouri","B12002_130",58,100,2011,"F","Separated","18-19"
"29","Missouri","B12002_131",2716,932,2011,"F","Separated","20-24"
"29","Missouri","B12002_132",5593,1515,2011,"F","Separated","25-29"
"29","Missouri","B12002_133",6930,1429,2011,"F","Separated","30-34"
"29","Missouri","B12002_134",7228,1635,2011,"F","Separated","35-39"
"29","Missouri","B12002_135",5724,1297,2011,"F","Separated","40-44"
"29","Missouri","B12002_136",7343,1404,2011,"F","Separated","45-49"
"29","Missouri","B12002_137",6346,1433,2011,"F","Separated","50-54"
"29","Missouri","B12002_138",3945,935,2011,"F","Separated","55-59"
"29","Missouri","B12002_139",2515,718,2011,"F","Separated","60-64"
"29","Missouri","B12002_140",2817,705,2011,"F","Separated","65-74"
"29","Missouri","B12002_141",437,282,2011,"F","Separated","75-84"
"29","Missouri","B12002_142",42,62,2011,"F","Separated","85+"
"29","Missouri","B12002_159",169,173,2011,"F","Widowed","15-17"
"29","Missouri","B12002_160",71,90,2011,"F","Widowed","18-19"
"29","Missouri","B12002_161",494,568,2011,"F","Widowed","20-24"
