"st_fips","state","estimate","moe","year","child_age","child_parent"
30,"Montana",10713,2077,2017,"12-17","Single Parent (Mom)"
30,"Montana",22016,1762,2019,"00-02","Married Couple"
30,"Montana",16603,1544,2019,"03-04","Married Couple"
30,"Montana",6822,1171,2019,"05","Married Couple"
30,"Montana",49641,3187,2019,"06-11","Married Couple"
30,"Montana",46994,2997,2019,"12-17","Married Couple"
30,"Montana",2590,992,2019,"00-02","Single Parent (Dad)"
30,"Montana",1878,653,2019,"03-04","Single Parent (Dad)"
30,"Montana",822,401,2019,"05","Single Parent (Dad)"
30,"Montana",7505,1960,2019,"06-11","Single Parent (Dad)"
30,"Montana",5719,1187,2019,"12-17","Single Parent (Dad)"
30,"Montana",5553,1554,2019,"00-02","Single Parent (Mom)"
30,"Montana",2528,835,2019,"03-04","Single Parent (Mom)"
30,"Montana",1251,568,2019,"05","Single Parent (Mom)"
30,"Montana",12315,1877,2019,"06-11","Single Parent (Mom)"
30,"Montana",15394,2465,2019,"12-17","Single Parent (Mom)"
30,"Montana",20928,1983,2021,"00-02","Married Couple"
30,"Montana",18159,1790,2021,"03-04","Married Couple"
30,"Montana",8865,1844,2021,"05","Married Couple"
30,"Montana",53847,3436,2021,"06-11","Married Couple"
30,"Montana",53122,3534,2021,"12-17","Married Couple"
30,"Montana",2336,922,2021,"00-02","Single Parent (Dad)"
30,"Montana",1965,896,2021,"03-04","Single Parent (Dad)"
30,"Montana",922,565,2021,"05","Single Parent (Dad)"
30,"Montana",6349,2068,2021,"06-11","Single Parent (Dad)"
30,"Montana",6775,1925,2021,"12-17","Single Parent (Dad)"
30,"Montana",3951,1013,2021,"00-02","Single Parent (Mom)"
30,"Montana",3164,1183,2021,"03-04","Single Parent (Mom)"
30,"Montana",1697,736,2021,"05","Single Parent (Mom)"
30,"Montana",13344,2038,2021,"06-11","Single Parent (Mom)"
30,"Montana",14818,2709,2021,"12-17","Single Parent (Mom)"
30,"Montana",24375,2067,2023,"00-02","Married Couple"
30,"Montana",13987,1690,2023,"03-04","Married Couple"
30,"Montana",7697,1446,2023,"05","Married Couple"
30,"Montana",52567,3293,2023,"06-11","Married Couple"
30,"Montana",57533,3686,2023,"12-17","Married Couple"
30,"Montana",3341,1088,2023,"00-02","Single Parent (Dad)"
30,"Montana",1226,669,2023,"03-04","Single Parent (Dad)"
30,"Montana",624,328,2023,"05","Single Parent (Dad)"
30,"Montana",8182,2384,2023,"06-11","Single Parent (Dad)"
30,"Montana",7486,1954,2023,"12-17","Single Parent (Dad)"
30,"Montana",3097,947,2023,"00-02","Single Parent (Mom)"
30,"Montana",2165,733,2023,"03-04","Single Parent (Mom)"
30,"Montana",1528,626,2023,"05","Single Parent (Mom)"
30,"Montana",13359,2334,2023,"06-11","Single Parent (Mom)"
30,"Montana",12384,2263,2023,"12-17","Single Parent (Mom)"
31,"Nebraska",50483,2471,2011,"00-02","Married Couple"
31,"Nebraska",34200,2294,2011,"03-04","Married Couple"
31,"Nebraska",14914,1629,2011,"05","Married Couple"
31,"Nebraska",108337,3828,2011,"06-11","Married Couple"
31,"Nebraska",101036,3802,2011,"12-17","Married Couple"
31,"Nebraska",5422,1368,2011,"00-02","Single Parent (Dad)"
31,"Nebraska",3221,836,2011,"03-04","Single Parent (Dad)"
31,"Nebraska",2247,776,2011,"05","Single Parent (Dad)"
31,"Nebraska",8614,1615,2011,"06-11","Single Parent (Dad)"
31,"Nebraska",9292,1902,2011,"12-17","Single Parent (Dad)"
31,"Nebraska",13230,1676,2011,"00-02","Single Parent (Mom)"
31,"Nebraska",12018,2094,2011,"03-04","Single Parent (Mom)"
31,"Nebraska",5011,1207,2011,"05","Single Parent (Mom)"
31,"Nebraska",27501,3037,2011,"06-11","Single Parent (Mom)"
31,"Nebraska",26216,2742,2011,"12-17","Single Parent (Mom)"
31,"Nebraska",49948,2594,2013,"00-02","Married Couple"
31,"Nebraska",35270,2040,2013,"03-04","Married Couple"
31,"Nebraska",17456,1672,2013,"05","Married Couple"
31,"Nebraska",109513,4026,2013,"06-11","Married Couple"
31,"Nebraska",97733,3830,2013,"12-17","Married Couple"
31,"Nebraska",4003,1032,2013,"00-02","Single Parent (Dad)"
31,"Nebraska",3138,1032,2013,"03-04","Single Parent (Dad)"
31,"Nebraska",2509,902,2013,"05","Single Parent (Dad)"
31,"Nebraska",9694,1861,2013,"06-11","Single Parent (Dad)"
31,"Nebraska",10068,1600,2013,"12-17","Single Parent (Dad)"
31,"Nebraska",13437,2095,2013,"00-02","Single Parent (Mom)"
31,"Nebraska",10621,1396,2013,"03-04","Single Parent (Mom)"
31,"Nebraska",5072,1302,2013,"05","Single Parent (Mom)"
31,"Nebraska",28788,3349,2013,"06-11","Single Parent (Mom)"
31,"Nebraska",28088,2812,2013,"12-17","Single Parent (Mom)"
31,"Nebraska",53277,2519,2015,"00-02","Married Couple"
31,"Nebraska",36142,2161,2015,"03-04","Married Couple"
31,"Nebraska",18886,1795,2015,"05","Married Couple"
31,"Nebraska",105393,3378,2015,"06-11","Married Couple"
31,"Nebraska",103268,3545,2015,"12-17","Married Couple"
31,"Nebraska",4192,949,2015,"00-02","Single Parent (Dad)"
31,"Nebraska",2865,938,2015,"03-04","Single Parent (Dad)"
31,"Nebraska",1240,393,2015,"05","Single Parent (Dad)"
31,"Nebraska",9849,1991,2015,"06-11","Single Parent (Dad)"
31,"Nebraska",9272,1650,2015,"12-17","Single Parent (Dad)"
31,"Nebraska",13444,1757,2015,"00-02","Single Parent (Mom)"
31,"Nebraska",8733,1395,2015,"03-04","Single Parent (Mom)"
31,"Nebraska",4306,1111,2015,"05","Single Parent (Mom)"
31,"Nebraska",28932,3041,2015,"06-11","Single Parent (Mom)"
31,"Nebraska",26265,2554,2015,"12-17","Single Parent (Mom)"
31,"Nebraska",53535,2573,2017,"00-02","Married Couple"
31,"Nebraska",36243,2469,2017,"03-04","Married Couple"
31,"Nebraska",19573,1784,2017,"05","Married Couple"
31,"Nebraska",105606,3811,2017,"06-11","Married Couple"
31,"Nebraska",105549,4132,2017,"12-17","Married Couple"
31,"Nebraska",6003,1402,2017,"00-02","Single Parent (Dad)"
31,"Nebraska",2815,693,2017,"03-04","Single Parent (Dad)"
31,"Nebraska",1127,467,2017,"05","Single Parent (Dad)"
31,"Nebraska",10505,1688,2017,"06-11","Single Parent (Dad)"
31,"Nebraska",9822,1476,2017,"12-17","Single Parent (Dad)"
31,"Nebraska",13869,1653,2017,"00-02","Single Parent (Mom)"
31,"Nebraska",7176,1213,2017,"03-04","Single Parent (Mom)"
31,"Nebraska",4217,932,2017,"05","Single Parent (Mom)"
31,"Nebraska",30856,2964,2017,"06-11","Single Parent (Mom)"
31,"Nebraska",27607,2758,2017,"12-17","Single Parent (Mom)"
31,"Nebraska",54093,2722,2019,"00-02","Married Couple"
31,"Nebraska",35284,2210,2019,"03-04","Married Couple"
31,"Nebraska",19239,1683,2019,"05","Married Couple"
31,"Nebraska",108866,4307,2019,"06-11","Married Couple"
31,"Nebraska",106673,3623,2019,"12-17","Married Couple"
31,"Nebraska",4996,1203,2019,"00-02","Single Parent (Dad)"
31,"Nebraska",3119,920,2019,"03-04","Single Parent (Dad)"
31,"Nebraska",1386,515,2019,"05","Single Parent (Dad)"
31,"Nebraska",9933,2090,2019,"06-11","Single Parent (Dad)"
31,"Nebraska",7829,1498,2019,"12-17","Single Parent (Dad)"
31,"Nebraska",10393,2148,2019,"00-02","Single Parent (Mom)"
31,"Nebraska",8213,1448,2019,"03-04","Single Parent (Mom)"
31,"Nebraska",3791,1126,2019,"05","Single Parent (Mom)"
31,"Nebraska",26472,2769,2019,"06-11","Single Parent (Mom)"
31,"Nebraska",28232,2968,2019,"12-17","Single Parent (Mom)"
31,"Nebraska",48821,2648,2021,"00-02","Married Couple"
31,"Nebraska",38171,2395,2021,"03-04","Married Couple"
31,"Nebraska",20861,2411,2021,"05","Married Couple"
31,"Nebraska",113262,3975,2021,"06-11","Married Couple"
31,"Nebraska",108625,4053,2021,"12-17","Married Couple"
31,"Nebraska",4468,1084,2021,"00-02","Single Parent (Dad)"
31,"Nebraska",3480,1148,2021,"03-04","Single Parent (Dad)"
31,"Nebraska",1466,653,2021,"05","Single Parent (Dad)"
31,"Nebraska",8988,1949,2021,"06-11","Single Parent (Dad)"
31,"Nebraska",12165,2277,2021,"12-17","Single Parent (Dad)"
31,"Nebraska",11362,2074,2021,"00-02","Single Parent (Mom)"
31,"Nebraska",8433,1553,2021,"03-04","Single Parent (Mom)"
31,"Nebraska",4862,1150,2021,"05","Single Parent (Mom)"
31,"Nebraska",25942,3166,2021,"06-11","Single Parent (Mom)"
31,"Nebraska",33432,3479,2021,"12-17","Single Parent (Mom)"
31,"Nebraska",51392,3292,2023,"00-02","Married Couple"
31,"Nebraska",35992,2317,2023,"03-04","Married Couple"
31,"Nebraska",15205,1888,2023,"05","Married Couple"
31,"Nebraska",110034,4287,2023,"06-11","Married Couple"
31,"Nebraska",115167,4743,2023,"12-17","Married Couple"
31,"Nebraska",3540,1215,2023,"00-02","Single Parent (Dad)"
31,"Nebraska",3215,1195,2023,"03-04","Single Parent (Dad)"
31,"Nebraska",1875,957,2023,"05","Single Parent (Dad)"
31,"Nebraska",10831,2268,2023,"06-11","Single Parent (Dad)"
31,"Nebraska",10754,2092,2023,"12-17","Single Parent (Dad)"
31,"Nebraska",9294,1774,2023,"00-02","Single Parent (Mom)"
31,"Nebraska",6952,1577,2023,"03-04","Single Parent (Mom)"
31,"Nebraska",4690,1613,2023,"05","Single Parent (Mom)"
31,"Nebraska",31852,3565,2023,"06-11","Single Parent (Mom)"
31,"Nebraska",33162,3445,2023,"12-17","Single Parent (Mom)"
32,"Nevada",63753,4232,2011,"00-02","Married Couple"
32,"Nevada",46389,3440,2011,"03-04","Married Couple"
32,"Nevada",23967,3948,2011,"05","Married Couple"
32,"Nevada",138881,8063,2011,"06-11","Married Couple"
32,"Nevada",121403,6336,2011,"12-17","Married Couple"
32,"Nevada",9558,2165,2011,"00-02","Single Parent (Dad)"
32,"Nevada",6611,1912,2011,"03-04","Single Parent (Dad)"
32,"Nevada",2234,909,2011,"05","Single Parent (Dad)"
32,"Nevada",17250,4367,2011,"06-11","Single Parent (Dad)"
32,"Nevada",15330,2818,2011,"12-17","Single Parent (Dad)"
32,"Nevada",19786,3310,2011,"00-02","Single Parent (Mom)"
32,"Nevada",14673,2421,2011,"03-04","Single Parent (Mom)"
32,"Nevada",7952,2240,2011,"05","Single Parent (Mom)"
32,"Nevada",46551,4986,2011,"06-11","Single Parent (Mom)"
32,"Nevada",49771,4440,2011,"12-17","Single Parent (Mom)"
32,"Nevada",59686,3438,2013,"00-02","Married Couple"
32,"Nevada",44869,2935,2013,"03-04","Married Couple"
32,"Nevada",21524,2652,2013,"05","Married Couple"
32,"Nevada",134434,6176,2013,"06-11","Married Couple"
32,"Nevada",125031,5451,2013,"12-17","Married Couple"
32,"Nevada",10060,2294,2013,"00-02","Single Parent (Dad)"
32,"Nevada",5397,1384,2013,"03-04","Single Parent (Dad)"
32,"Nevada",2311,845,2013,"05","Single Parent (Dad)"
32,"Nevada",16949,3120,2013,"06-11","Single Parent (Dad)"
32,"Nevada",15521,2762,2013,"12-17","Single Parent (Dad)"
32,"Nevada",17625,2728,2013,"00-02","Single Parent (Mom)"
32,"Nevada",13646,1980,2013,"03-04","Single Parent (Mom)"
32,"Nevada",8632,1756,2013,"05","Single Parent (Mom)"
32,"Nevada",55112,5092,2013,"06-11","Single Parent (Mom)"
32,"Nevada",52352,3869,2013,"12-17","Single Parent (Mom)"
32,"Nevada",57852,4115,2015,"00-02","Married Couple"
32,"Nevada",39474,2690,2015,"03-04","Married Couple"
32,"Nevada",21907,2309,2015,"05","Married Couple"
32,"Nevada",129167,5908,2015,"06-11","Married Couple"
32,"Nevada",126323,5750,2015,"12-17","Married Couple"
32,"Nevada",11334,1919,2015,"00-02","Single Parent (Dad)"
32,"Nevada",6505,1602,2015,"03-04","Single Parent (Dad)"
32,"Nevada",4491,1132,2015,"05","Single Parent (Dad)"
32,"Nevada",19076,2623,2015,"06-11","Single Parent (Dad)"
32,"Nevada",18531,2786,2015,"12-17","Single Parent (Dad)"
32,"Nevada",17725,2485,2015,"00-02","Single Parent (Mom)"
32,"Nevada",16154,2279,2015,"03-04","Single Parent (Mom)"
32,"Nevada",8947,1699,2015,"05","Single Parent (Mom)"
32,"Nevada",54210,5220,2015,"06-11","Single Parent (Mom)"
32,"Nevada",55561,3761,2015,"12-17","Single Parent (Mom)"
32,"Nevada",61287,3685,2017,"00-02","Married Couple"
32,"Nevada",41214,2955,2017,"03-04","Married Couple"
32,"Nevada",21364,2486,2017,"05","Married Couple"
32,"Nevada",139874,6313,2017,"06-11","Married Couple"
32,"Nevada",129660,5375,2017,"12-17","Married Couple"
32,"Nevada",9407,1984,2017,"00-02","Single Parent (Dad)"
32,"Nevada",7173,1869,2017,"03-04","Single Parent (Dad)"
32,"Nevada",2827,1056,2017,"05","Single Parent (Dad)"
32,"Nevada",19154,3401,2017,"06-11","Single Parent (Dad)"
32,"Nevada",13800,2168,2017,"12-17","Single Parent (Dad)"
32,"Nevada",19791,3425,2017,"00-02","Single Parent (Mom)"
32,"Nevada",14376,2520,2017,"03-04","Single Parent (Mom)"
32,"Nevada",6931,1657,2017,"05","Single Parent (Mom)"
32,"Nevada",49527,4945,2017,"06-11","Single Parent (Mom)"
32,"Nevada",52254,3951,2017,"12-17","Single Parent (Mom)"
32,"Nevada",55805,3862,2019,"00-02","Married Couple"
32,"Nevada",44221,3450,2019,"03-04","Married Couple"
32,"Nevada",23838,2579,2019,"05","Married Couple"
32,"Nevada",125571,6980,2019,"06-11","Married Couple"
32,"Nevada",136401,6752,2019,"12-17","Married Couple"
32,"Nevada",8067,1853,2019,"00-02","Single Parent (Dad)"
32,"Nevada",6769,1924,2019,"03-04","Single Parent (Dad)"
32,"Nevada",2707,1005,2019,"05","Single Parent (Dad)"
32,"Nevada",19127,3399,2019,"06-11","Single Parent (Dad)"
32,"Nevada",19795,3067,2019,"12-17","Single Parent (Dad)"
32,"Nevada",19773,2696,2019,"00-02","Single Parent (Mom)"
32,"Nevada",16457,2604,2019,"03-04","Single Parent (Mom)"
32,"Nevada",7268,1642,2019,"05","Single Parent (Mom)"
32,"Nevada",53313,5016,2019,"06-11","Single Parent (Mom)"
32,"Nevada",50894,5027,2019,"12-17","Single Parent (Mom)"
32,"Nevada",57826,4507,2021,"00-02","Married Couple"
32,"Nevada",39334,3331,2021,"03-04","Married Couple"
32,"Nevada",21206,2523,2021,"05","Married Couple"
32,"Nevada",128198,5932,2021,"06-11","Married Couple"
32,"Nevada",143180,6946,2021,"12-17","Married Couple"
32,"Nevada",11689,3162,2021,"00-02","Single Parent (Dad)"
32,"Nevada",7320,1512,2021,"03-04","Single Parent (Dad)"
32,"Nevada",2912,1125,2021,"05","Single Parent (Dad)"
32,"Nevada",19938,3427,2021,"06-11","Single Parent (Dad)"
32,"Nevada",22466,3949,2021,"12-17","Single Parent (Dad)"
32,"Nevada",19591,2756,2021,"00-02","Single Parent (Mom)"
32,"Nevada",14002,2302,2021,"03-04","Single Parent (Mom)"
32,"Nevada",10292,2149,2021,"05","Single Parent (Mom)"
32,"Nevada",53434,4954,2021,"06-11","Single Parent (Mom)"
32,"Nevada",54687,4935,2021,"12-17","Single Parent (Mom)"
32,"Nevada",51245,4251,2023,"00-02","Married Couple"
32,"Nevada",39742,3463,2023,"03-04","Married Couple"
32,"Nevada",21917,2907,2023,"05","Married Couple"
32,"Nevada",127282,7349,2023,"06-11","Married Couple"
32,"Nevada",138248,7416,2023,"12-17","Married Couple"
32,"Nevada",9489,2236,2023,"00-02","Single Parent (Dad)"
32,"Nevada",5600,1584,2023,"03-04","Single Parent (Dad)"
32,"Nevada",2874,880,2023,"05","Single Parent (Dad)"
32,"Nevada",20174,3628,2023,"06-11","Single Parent (Dad)"
32,"Nevada",24800,3720,2023,"12-17","Single Parent (Dad)"
32,"Nevada",22446,3973,2023,"00-02","Single Parent (Mom)"
32,"Nevada",13748,2932,2023,"03-04","Single Parent (Mom)"
32,"Nevada",8689,2016,2023,"05","Single Parent (Mom)"
32,"Nevada",51447,5680,2023,"06-11","Single Parent (Mom)"
32,"Nevada",56319,5267,2023,"12-17","Single Parent (Mom)"
33,"New Hampshire",26526,2435,2011,"00-02","Married Couple"
33,"New Hampshire",19023,1873,2011,"03-04","Married Couple"
33,"New Hampshire",9648,1397,2011,"05","Married Couple"
33,"New Hampshire",67996,3487,2011,"06-11","Married Couple"
33,"New Hampshire",66904,3389,2011,"12-17","Married Couple"
33,"New Hampshire",2952,1080,2011,"00-02","Single Parent (Dad)"
33,"New Hampshire",1734,702,2011,"03-04","Single Parent (Dad)"
33,"New Hampshire",136,102,2011,"05","Single Parent (Dad)"
33,"New Hampshire",6159,1543,2011,"06-11","Single Parent (Dad)"
33,"New Hampshire",6505,1536,2011,"12-17","Single Parent (Dad)"
33,"New Hampshire",6049,1333,2011,"00-02","Single Parent (Mom)"
33,"New Hampshire",5451,1159,2011,"03-04","Single Parent (Mom)"
33,"New Hampshire",2654,954,2011,"05","Single Parent (Mom)"
33,"New Hampshire",16064,2829,2011,"06-11","Single Parent (Mom)"
33,"New Hampshire",21241,3075,2011,"12-17","Single Parent (Mom)"
33,"New Hampshire",22641,2006,2013,"00-02","Married Couple"
33,"New Hampshire",17096,1705,2013,"03-04","Married Couple"
33,"New Hampshire",8724,1273,2013,"05","Married Couple"
33,"New Hampshire",62407,3498,2013,"06-11","Married Couple"
33,"New Hampshire",65621,3588,2013,"12-17","Married Couple"
33,"New Hampshire",3235,1192,2013,"00-02","Single Parent (Dad)"
33,"New Hampshire",2573,995,2013,"03-04","Single Parent (Dad)"
33,"New Hampshire",940,674,2013,"05","Single Parent (Dad)"
33,"New Hampshire",4568,1298,2013,"06-11","Single Parent (Dad)"
33,"New Hampshire",7839,2171,2013,"12-17","Single Parent (Dad)"
33,"New Hampshire",6238,1437,2013,"00-02","Single Parent (Mom)"
33,"New Hampshire",5076,1267,2013,"03-04","Single Parent (Mom)"
33,"New Hampshire",3176,1056,2013,"05","Single Parent (Mom)"
33,"New Hampshire",16663,2429,2013,"06-11","Single Parent (Mom)"
33,"New Hampshire",18886,2312,2013,"12-17","Single Parent (Mom)"
33,"New Hampshire",25005,2332,2015,"00-02","Married Couple"
33,"New Hampshire",17216,2016,2015,"03-04","Married Couple"
33,"New Hampshire",9703,1501,2015,"05","Married Couple"
33,"New Hampshire",59063,3306,2015,"06-11","Married Couple"
33,"New Hampshire",63435,3316,2015,"12-17","Married Couple"
33,"New Hampshire",2830,1274,2015,"00-02","Single Parent (Dad)"
33,"New Hampshire",1079,538,2015,"03-04","Single Parent (Dad)"
33,"New Hampshire",552,448,2015,"05","Single Parent (Dad)"
33,"New Hampshire",4716,1423,2015,"06-11","Single Parent (Dad)"
33,"New Hampshire",5961,1571,2015,"12-17","Single Parent (Dad)"
33,"New Hampshire",5908,1419,2015,"00-02","Single Parent (Mom)"
33,"New Hampshire",4718,1286,2015,"03-04","Single Parent (Mom)"
33,"New Hampshire",2473,928,2015,"05","Single Parent (Mom)"
33,"New Hampshire",14884,2166,2015,"06-11","Single Parent (Mom)"
33,"New Hampshire",20080,2804,2015,"12-17","Single Parent (Mom)"
33,"New Hampshire",23332,1830,2017,"00-02","Married Couple"
33,"New Hampshire",18033,1865,2017,"03-04","Married Couple"
33,"New Hampshire",9583,1791,2017,"05","Married Couple"
33,"New Hampshire",56354,3337,2017,"06-11","Married Couple"
33,"New Hampshire",61436,3189,2017,"12-17","Married Couple"
33,"New Hampshire",2616,643,2017,"00-02","Single Parent (Dad)"
33,"New Hampshire",1522,656,2017,"03-04","Single Parent (Dad)"
33,"New Hampshire",1000,659,2017,"05","Single Parent (Dad)"
33,"New Hampshire",6620,1640,2017,"06-11","Single Parent (Dad)"
33,"New Hampshire",8120,1946,2017,"12-17","Single Parent (Dad)"
33,"New Hampshire",5173,1440,2017,"00-02","Single Parent (Mom)"
33,"New Hampshire",3728,1079,2017,"03-04","Single Parent (Mom)"
33,"New Hampshire",1875,657,2017,"05","Single Parent (Mom)"
33,"New Hampshire",14017,2414,2017,"06-11","Single Parent (Mom)"
33,"New Hampshire",14847,2171,2017,"12-17","Single Parent (Mom)"
33,"New Hampshire",22918,1897,2019,"00-02","Married Couple"
33,"New Hampshire",19385,1893,2019,"03-04","Married Couple"
33,"New Hampshire",8323,1301,2019,"05","Married Couple"
33,"New Hampshire",53350,2692,2019,"06-11","Married Couple"
33,"New Hampshire",63496,3960,2019,"12-17","Married Couple"
33,"New Hampshire",2550,771,2019,"00-02","Single Parent (Dad)"
33,"New Hampshire",1966,775,2019,"03-04","Single Parent (Dad)"
33,"New Hampshire",942,479,2019,"05","Single Parent (Dad)"
33,"New Hampshire",6237,1478,2019,"06-11","Single Parent (Dad)"
33,"New Hampshire",6330,1728,2019,"12-17","Single Parent (Dad)"
33,"New Hampshire",4516,1446,2019,"00-02","Single Parent (Mom)"
33,"New Hampshire",3062,1037,2019,"03-04","Single Parent (Mom)"
33,"New Hampshire",1334,630,2019,"05","Single Parent (Mom)"
